MES_REF,ID_PROD_UNID_FAT_PAI,COD_PROD_PAI,ID_PROD_UNID_FAT_FILHO,COD_PROD_FILHO,UNID_FILHO,QTD_PAI_FINAL,QTD_UTIL_EFETIVA,QTD_FILHO_ESTRUTURAL_ESPERADA_BRUTA,ESTOQUE_ESTRUTURAL_CONSUMIDO,QTD_FILHO_ESTRUTURAL_ESPERADA_LIQ,QTD_FILHO_ESTRUTURAL_ALOCADA,DIF,STATUS_FECHAMENTO
2026-08-01,AGO26|NORDESTE|1275,1275,AGO26|Matriz|2377,2377,Matriz,0.10850984764028243,1.0,0.10850984764028243,0.10850984764028243,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1275,1275,AGO26|Matriz|2376,2376,Matriz,0.10850984764028243,1.0,0.10850984764028243,0.10850984764028243,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1275,1275,AGO26|Matriz|2374,2374,Matriz,0.10850984764028243,1.0,0.10850984764028243,0.10850984764028243,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1276,1276,AGO26|Matriz|1276MD-BR,1276MD-BR,Matriz,195.84,1.0,195.84,195.84,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1276,1276,AGO26|Matriz|1276TP-BR,1276TP-BR,Matriz,195.84,1.0,195.84,195.84,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1276,1276,AGO26|Matriz|1276KT-SB,1276KT-SB,Matriz,195.84,1.0,195.84,195.84,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1276,1276,AGO26|Matriz|1276MD-BR,1276MD-BR,Matriz,30.959999999999997,1.0,30.959999999999997,30.959999999999997,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1276,1276,AGO26|Matriz|1276TP-BR,1276TP-BR,Matriz,30.959999999999997,1.0,30.959999999999997,30.959999999999997,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1276,1276,AGO26|Matriz|1276KT-SB,1276KT-SB,Matriz,30.959999999999997,1.0,30.959999999999997,30.959999999999997,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1278,1278,AGO26|Matriz|2362,2362,Matriz,6.153846153846154,1.0,6.153846153846154,6.153846153846154,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1278,1278,AGO26|Matriz|2361,2361,Matriz,6.153846153846154,1.0,6.153846153846154,6.153846153846153,8.881784197001252e-16,0.0,-8.881784197001252e-16,OK
2026-08-01,AGO26|MATRIZ|1278,1278,AGO26|Matriz|2359,2359,Matriz,6.153846153846154,0.9836065573770492,6.0529634300126105,6.0529634300126105,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1279,1279,AGO26|Matriz|2367,2367,Matriz,430.49815569792275,1.0,430.49815569792275,430.4981556979227,5.684341886080802e-14,0.0,-5.684341886080802e-14,OK
2026-08-01,AGO26|MATRIZ|1279,1279,AGO26|Matriz|2366,2366,Matriz,430.49815569792275,1.0,430.49815569792275,430.4981556979227,5.684341886080802e-14,0.0,-5.684341886080802e-14,OK
2026-08-01,AGO26|NORDESTE|1281,1281,AGO26|Matriz|2377,2377,Matriz,0.17094017094017094,1.0,0.17094017094017094,0.17094017094017094,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1281,1281,AGO26|Matriz|2376,2376,Matriz,0.17094017094017094,1.0,0.17094017094017094,0.17094017094017094,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1281,1281,AGO26|Matriz|2374,2374,Matriz,0.17094017094017094,1.0,0.17094017094017094,0.17094017094017094,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1282,1282,AGO26|Matriz|1276KT-SB,1276KT-SB,Matriz,107.28000000000002,1.0,107.28000000000002,107.28000000000002,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1282,1282,AGO26|Matriz|1276TP-BR,1276TP-BR,Matriz,107.28000000000002,1.0,107.28000000000002,107.28000000000002,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1282,1282,AGO26|Matriz|1276MD-BR,1276MD-BR,Matriz,107.28000000000002,1.0,107.28000000000002,107.28000000000002,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1282,1282,AGO26|Matriz|1276KT-SB,1276KT-SB,Matriz,43.92,1.0,43.92,43.92,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1282,1282,AGO26|Matriz|1276TP-BR,1276TP-BR,Matriz,43.92,1.0,43.92,43.92,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1282,1282,AGO26|Matriz|1276MD-BR,1276MD-BR,Matriz,43.92,1.0,43.92,43.92,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1283,1283,AGO26|Matriz|2355,2355,Matriz,528.0,1.0,528.0,528.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1283,1283,AGO26|Matriz|2352,2352,Matriz,528.0,1.0,528.0,528.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1283,1283,AGO26|Matriz|2355,2355,Matriz,1416.0,1.0,1416.0,1416.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1283,1283,AGO26|Matriz|2352,2352,Matriz,1416.0,1.0,1416.0,1416.0,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1284,1284,AGO26|Matriz|2356,2356,Matriz,280.9995878737435,1.0,280.9995878737435,280.9995878737435,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1284,1284,AGO26|Matriz|2357,2357,Matriz,280.9995878737435,1.0,280.9995878737435,280.9995878737435,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1284,1284,AGO26|Matriz|2354,2354,Matriz,280.9995878737435,1.0,280.9995878737435,280.99958787374345,5.684341886080802e-14,0.0,-5.684341886080802e-14,OK
2026-08-01,AGO26|NORDESTE|1284,1284,AGO26|Nordeste|2356,2356,Nordeste,5.287031236015395,1.0,5.287031236015395,5.287031236015395,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1284,1284,AGO26|Nordeste|2357,2357,Nordeste,5.287031236015395,1.0,5.287031236015395,5.287031236015395,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1285,1285,AGO26|Matriz|2362,2362,Matriz,5.504273504273505,1.0,5.504273504273505,5.504273504273505,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1285,1285,AGO26|Matriz|2361,2361,Matriz,5.504273504273505,1.0,5.504273504273505,5.504273504273504,8.881784197001252e-16,0.0,-8.881784197001252e-16,OK
2026-08-01,AGO26|MATRIZ|1285,1285,AGO26|Matriz|2359,2359,Matriz,5.504273504273505,1.0,5.504273504273505,5.504273504273505,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1288,1288,AGO26|Matriz|2376,2376,Matriz,0.0252694165737644,1.0,0.0252694165737644,0.0252694165737644,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1288,1288,AGO26|Matriz|2377,2377,Matriz,0.0252694165737644,1.0,0.0252694165737644,0.0252694165737644,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1288,1288,AGO26|Matriz|2374,2374,Matriz,0.0252694165737644,1.0,0.0252694165737644,0.0252694165737644,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1291,1291,AGO26|Matriz|2361,2361,Matriz,0.3418803418803419,1.0,0.3418803418803419,0.3418803418803418,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,OK
2026-08-01,AGO26|MATRIZ|1291,1291,AGO26|Matriz|2362,2362,Matriz,0.3418803418803419,1.0,0.3418803418803419,0.3418803418803419,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1291,1291,AGO26|Matriz|2359,2359,Matriz,0.3418803418803419,1.0,0.3418803418803419,0.3418803418803419,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1291,1291,AGO26|Nordeste|2361,2361,Nordeste,2.903194103194104,1.0,2.903194103194104,2.903194103194104,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1291,1291,AGO26|Nordeste|2362,2362,Nordeste,2.903194103194104,1.0,2.903194103194104,2.903194103194104,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1294,1294,AGO26|Matriz|2377,2377,Matriz,0.008918617614269788,1.0,0.008918617614269788,0.008918617614269788,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1294,1294,AGO26|Matriz|2376,2376,Matriz,0.008918617614269788,1.0,0.008918617614269788,0.008918617614269788,0.0,0.0,0.0,OK
2026-08-01,AGO26|MATRIZ|1294,1294,AGO26|Matriz|2374,2374,Matriz,0.008918617614269788,1.0,0.008918617614269788,0.008918617614269788,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1294,1294,AGO26|Matriz|2377,2377,Matriz,0.02229654403567447,1.0,0.02229654403567447,0.02229654403567447,0.0,0.0,0.0,OK
2026-08-01,AGO26|NORDESTE|1294,1294,AGO26|Matriz|2376,2376,Matriz,0.02229654403567447,1.0,0.02229654403567447,0.02229654403567447,0.0,0.0,0.0,OK
